no	grade	word	meaning	definition	example	exampleMeaning	partOfSpeech	difficulty	frequency	choicesEnJa	choicesJaEn	choicesListening	synonyms	antonyms
300819	3	disagree with ~	～に反対する、～と意見が合わない	to have a different opinion from someone	I disagree with your idea.	私はあなたの考えに賛成しません。	verb phrase	3	2	"[""～に反対する、～と意見が合わない"",""～に賛成する"",""～を説明する"",""～を練習する"",""～に到着する""]"	"[""disagree with ~"",""agree with ~"",""explain ~"",""practice ~"",""arrive at ~""]"	"[""disagree with ~"",""agree with ~"",""discuss with ~"",""deal with ~"",""go with ~""]"	[]	"[{""word"":""agree"",""note"":""賛成する""}]"
300820	3	repeat	繰り返す	to say or do something again	Please repeat the question.	その質問をもう一度言ってください。	verb	3	3	"[""繰り返す"",""説明する"",""選ぶ"",""運ぶ"",""集める""]"	"[""repeat"",""explain"",""choose"",""carry"",""collect""]"	"[""repeat"",""report"",""repair"",""replace"",""reply""]"	"[{""word"":""say again"",""note"":""もう一度言う""}]"	[]
300821	3	apologize for ~	～について謝る	to say sorry for something	I apologize for being late.	遅れてしまってすみません。	verb phrase	4	2	"[""～について謝る"",""～を約束する"",""～を招待する"",""～を提案する"",""～を紹介する""]"	"[""apologize for ~"",""promise ~"",""invite ~"",""suggest ~"",""introduce ~""]"	"[""apologize for ~"",""apply for ~"",""ask for ~"",""prepare for ~"",""wait for ~""]"	"[{""word"":""say sorry"",""note"":""やさしい言い方""}]"	[]
300822	3	pronounce	発音する	to say a word in a certain way	Can you pronounce this word?	この単語を発音できますか。	verb	4	2	"[""発音する"",""翻訳する"",""暗記する"",""比較する"",""確認する""]"	"[""pronounce"",""translate"",""memorize"",""compare"",""check""]"	"[""pronounce"",""announce"",""protect"",""provide"",""produce""]"	[]	[]
300823	3	agree with ~	～に賛成する	to have the same opinion as someone	I agree with your idea.	私はあなたの考えに賛成します。	verb phrase	3	3	"[""～に賛成する"",""～に反対する"",""～を選ぶ"",""～を説明する"",""～を訪れる""]"	"[""agree with ~"",""disagree with ~"",""choose ~"",""explain ~"",""visit ~""]"	"[""agree with ~"",""disagree with ~"",""go with ~"",""deal with ~"",""talk with ~""]"	[]	"[{""word"":""disagree"",""note"":""反対の意見を持つ""}]"
300824	3	accept	受け入れる	to say yes to something offered	She accepted the gift with a smile.	彼女は笑顔でその贈り物を受け入れました。	verb	4	3	"[""受け入れる"",""断る"",""借りる"",""送る"",""集める""]"	"[""accept"",""refuse"",""borrow"",""send"",""collect""]"	"[""accept"",""except"",""aspect"",""access"",""assist""]"	[]	"[{""word"":""refuse"",""note"":""申し出などを断る""}]"
300825	3	promise to do	～すると約束する	to say you will certainly do something	I promise to call you tonight.	今夜あなたに電話すると約束します。	verb phrase	3	3	"[""～すると約束する"",""～を質問する"",""～を練習する"",""～に到着する"",""～を招待する""]"	"[""promise to do"",""ask ~"",""practice ~"",""arrive at ~"",""invite ~""]"	"[""promise to do"",""plan to do"",""prepare to do"",""prefer to do"",""try to do""]"	[]	[]
300826	3	nervous	緊張した	worried and not calm	I was nervous before the test.	私はテストの前に緊張していました。	adjective	3	3	"[""緊張した"",""退屈した"",""驚いた"",""疲れた"",""安心した""]"	"[""nervous"",""bored"",""surprised"",""tired"",""relaxed""]"	"[""nervous"",""service"",""famous"",""number"",""notice""]"	"[{""word"":""tense"",""note"":""少しかたい語""}]"	"[{""word"":""calm"",""note"":""落ち着いた""}]"
300827	3	afraid	こわい	feeling fear	She is afraid of dogs.	彼女は犬をこわがっています。	adjective	2	4	"[""こわい"",""うれしい"",""眠い"",""元気な"",""親切な""]"	"[""afraid"",""glad"",""sleepy"",""fine"",""kind""]"	"[""afraid"",""around"",""alive"",""again"",""away""]"	"[{""word"":""scared"",""note"":""より会話的""}]"	"[{""word"":""brave"",""note"":""恐れずに行動する""}]"
300828	3	coward	臆病者	a person who is not brave	The coward ran away from danger.	その臆病者は危険から逃げました。	noun	4	2	"[""臆病者"",""勇者"",""先生"",""選手"",""王様""]"	"[""coward"",""hero"",""teacher"",""player"",""king""]"	"[""coward"",""tower"",""color"",""cover"",""count""]"	[]	"[{""word"":""hero"",""note"":""勇敢な人""}]"
300829	3	monster	怪物	a large scary imaginary creature	The child saw a monster in his dream.	その子は夢の中で怪物を見ました。	noun	3	3	"[""怪物"",""動物"",""人形"",""魔法"",""おばけ""]"	"[""monster"",""animal"",""doll"",""magic"",""ghost""]"	"[""monster"",""master"",""monkey"",""morning"",""mother""]"	"[{""word"":""creature"",""note"":""より広い意味の「生き物」""}]"	[]
300830	3	uniform	制服	special clothes worn by members of a group	She wears a school uniform every day.	彼女は毎日学校の制服を着ます。	noun	3	3	"[""制服"",""帽子"",""上着"",""靴"",""手袋""]"	"[""uniform"",""cap"",""jacket"",""shoes"",""gloves""]"	"[""uniform"",""unicorn"",""usual"",""unit"",""useful""]"	[]	[]
300831	3	cafeteria	食堂	a place in a school or office where people eat	We had lunch in the cafeteria.	私たちは食堂で昼食を食べました。	noun	3	3	"[""食堂"",""教室"",""図書館"",""体育館"",""売店""]"	"[""cafeteria"",""classroom"",""library"",""gym"",""shop""]"	"[""cafeteria"",""criteria"",""camera"",""calendar"",""cafe""]"	"[{""word"":""canteen"",""note"":""主に学校や職場の食堂""}]"	[]
300832	3	bay	湾	a part of the sea with land around it	We swam in the bay last summer.	私たちは去年の夏、その湾で泳ぎました。	noun	3	2	"[""湾"",""島"",""湖"",""川"",""浜辺""]"	"[""bay"",""island"",""lake"",""river"",""beach""]"	"[""bay"",""day"",""say"",""pay"",""big""]"	[]	[]
300833	3	look ~ up	～を調べる	to find information about something	I looked the word up in a dictionary.	私はその単語を辞書で調べました。	phrasal verb	3	3	"[""～を調べる"",""～を借りる"",""～を選ぶ"",""～を運ぶ"",""～を集める""]"	"[""look ~ up"",""borrow ~"",""choose ~"",""carry ~"",""collect ~""]"	"[""look ~ up"",""pick ~ up"",""put ~ up"",""take ~ up"",""give ~ up""]"	[]	[]
300834	3	password	パスワード	a secret word used to enter a computer or website	Please enter your password here.	ここにあなたのパスワードを入力してください。	noun	2	4	"[""パスワード"",""画面"",""番号"",""名前"",""地図""]"	"[""password"",""screen"",""number"",""name"",""map""]"	"[""password"",""passage"",""past"",""basket"",""passport""]"	[]	[]
300835	3	department	売り場、部門	a section of a large store	She works in the shoe department.	彼女は靴売り場で働いています。	noun	3	3	"[""売り場、部門"",""駅"",""工場"",""図書館"",""公園""]"	"[""department"",""station"",""factory"",""library"",""park""]"	"[""department"",""apartment"",""departure"",""dependent"",""important""]"	[]	[]
300836	3	telescope	望遠鏡	a tool for seeing far things	We looked at the moon with a telescope.	私たちは望遠鏡で月を見ました。	noun	3	2	"[""望遠鏡"",""顕微鏡"",""地図"",""辞書"",""カメラ""]"	"[""telescope"",""microscope"",""map"",""dictionary"",""camera""]"	"[""telescope"",""telephone"",""television"",""helicopter"",""microscope""]"	[]	[]
300837	3	x-ray	レントゲン写真	a picture of the inside of the body	The doctor looked at my x-ray.	医者は私のレントゲン写真を見ました。	noun	3	2	"[""レントゲン写真"",""体温計"",""注射"",""薬"",""包帯""]"	"[""x-ray"",""thermometer"",""injection"",""medicine"",""bandage""]"	"[""x-ray"",""essay"",""excuse"",""extra"",""expert""]"	[]	[]
300838	3	notice	気づく	to see or become aware of something	I noticed a small bird in the tree.	私は木に小さな鳥がいるのに気づきました。	verb	3	3	"[""気づく"",""忘れる"",""選ぶ"",""集める"",""運ぶ""]"	"[""notice"",""forget"",""choose"",""collect"",""carry""]"	"[""notice"",""novice"",""notebook"",""number"",""nature""]"	"[{""word"":""see"",""note"":""気づく意味で使うことがある""}]"	"[{""word"":""ignore"",""note"":""気づいても注意を向けない""}]"
300839	3	microscope	顕微鏡	a tool for seeing very small things	We looked at the leaf through a microscope.	私たちは顕微鏡を通してその葉を見た。	noun	4	2	"[""顕微鏡"",""望遠鏡"",""辞書"",""地図"",""カメラ""]"	"[""microscope"",""telescope"",""dictionary"",""map"",""camera""]"	"[""microscope"",""microphone"",""bicycle"",""medicine"",""middle""]"	[]	[]
300840	3	See you then.	では、そのときに会いましょう	used when you will meet someone at that time	Okay. See you then.	わかりました。では、そのときに会いましょう。	sentence	2	3	"[""では、そのときに会いましょう"",""また明日会いましょう"",""おはようございます"",""ありがとうございます"",""気をつけて""]"	"[""See you then."",""See you tomorrow."",""Good morning."",""Thank you."",""Take care.""]"	"[""See you then."",""See you soon."",""See you later."",""See you there."",""See me then.""]"	[]	[]
300841	3	common	一般的な	usual or seen often	This flower is common in Japan.	この花は日本で一般的です。	adjective	3	3	"[""一般的な"",""特別な"",""有名な"",""静かな"",""危険な""]"	"[""common"",""special"",""famous"",""quiet"",""dangerous""]"	"[""common"",""comment"",""cotton"",""camera"",""cannon""]"	"[{""word"":""usual"",""note"":""ふつうの、いつもの""}]"	"[{""word"":""special"",""note"":""特別な""}]"
300842	3	formal	正式な、フォーマルな	official and polite	He wore formal clothes to the party.	彼はパーティーに正式な服を着て行きました。	adjective	4	2	"[""正式な、フォーマルな"",""気軽な"",""静かな"",""安全な"",""有名な""]"	"[""formal"",""casual"",""quiet"",""safe"",""famous""]"	"[""formal"",""normal"",""forest"",""farmer"",""forward""]"	[]	"[{""word"":""casual"",""note"":""くだけた、気軽な""}]"
300843	3	storm	嵐	very bad weather with strong wind and rain	A storm is coming tonight.	今夜、嵐が来ます。	noun	3	3	"[""嵐"",""雪"",""風"",""雲"",""霧""]"	"[""storm"",""snow"",""wind"",""cloud"",""fog""]"	"[""storm"",""store"",""stone"",""star"",""story""]"	[]	[]
300844	3	communication	コミュニケーション、意思伝達	sharing information with other people	Good communication is important at school.	学校ではよいコミュニケーションが大切です。	noun	3	3	"[""コミュニケーション、意思伝達"",""会話"",""約束"",""質問"",""旅行""]"	"[""communication"",""conversation"",""promise"",""question"",""travel""]"	"[""communication"",""community"",""combination"",""competition"",""condition""]"	[]	[]
300845	3	claw	つめ	a sharp nail of an animal or bird	The cat has sharp claws.	その猫には鋭いつめがあります。	noun	3	2	"[""つめ"",""くちばし"",""しっぽ"",""羽"",""角""]"	"[""claw"",""beak"",""tail"",""wing"",""horn""]"	"[""claw"",""clock"",""cloud"",""class"",""climb""]"	[]	[]
300846	3	wool	羊毛	soft hair from sheep used to make cloth	This sweater is made of wool.	このセーターは羊毛でできています。	noun	3	2	"[""羊毛"",""綿"",""絹"",""革"",""紙""]"	"[""wool"",""cotton"",""silk"",""leather"",""paper""]"	"[""wool"",""wood"",""wall"",""wolf"",""word""]"	[]	[]
300847	3	surprise	驚かせる	to make someone feel amazed	The news will surprise my mother.	その知らせは母を驚かせるでしょう。	verb	3	3	"[""驚かせる"",""助ける"",""招待する"",""選ぶ"",""訪ねる""]"	"[""surprise"",""help"",""invite"",""choose"",""visit""]"	"[""surprise"",""sunrise"",""supplies"",""support"",""surface""]"	[]	[]
300848	3	be surprised at ~	～に驚く	to feel surprised by something	I was surprised at the answer.	私はその答えに驚きました。	adjective phrase	4	2	"[""～に驚く"",""～を待つ"",""～を信じる"",""～を探す"",""～を選ぶ""]"	"[""be surprised at ~"",""wait for ~"",""believe ~"",""look for ~"",""choose ~""]"	"[""be surprised at ~"",""be excited about ~"",""be interested in ~"",""be worried about ~"",""be good at ~""]"	[]	[]
300849	3	thumb	親指	the short thick finger on your hand	My thumb hurts a little.	私の親指が少し痛いです。	noun	3	2	"[""親指"",""人さし指"",""中指"",""薬指"",""小指""]"	"[""thumb"",""index finger"",""middle finger"",""ring finger"",""little finger""]"	"[""thumb"",""thump"",""sum"",""drum"",""thank""]"	[]	[]
300850	3	recently	最近	not long ago	I saw her recently.	私は最近彼女に会いました。	adverb	3	3	"[""最近"",""すぐに"",""ゆっくり"",""たぶん"",""とても""]"	"[""recently"",""soon"",""slowly"",""maybe"",""very""]"	"[""recently"",""quietly"",""easily"",""quickly"",""brightly""]"	"[{""word"":""lately"",""note"":""ほぼ同じ意味""}]"	[]
300851	3	cheer for ~	～を応援する	to shout in support of someone	We cheer for our team.	私たちは自分たちのチームを応援します。	verb phrase	3	3	"[""～を応援する"",""～を招く"",""～を運ぶ"",""～を選ぶ"",""～を洗う""]"	"[""cheer for ~"",""invite ~"",""carry ~"",""choose ~"",""wash ~""]"	"[""cheer for ~"",""care for ~"",""wait for ~"",""look for ~"",""ask for ~""]"	"[{""word"":""support"",""note"":""より広い意味の「支える、応援する」""}]"	[]
300852	3	express	表現する	to show thoughts or feelings in words	She expressed her idea clearly.	彼女は自分の考えをはっきり表現しました。	verb	4	3	"[""表現する"",""説明する"",""集める"",""比べる"",""借りる""]"	"[""express"",""explain"",""collect"",""compare"",""borrow""]"	"[""express"",""expect"",""excuse"",""expert"",""explain""]"	"[{""word"":""show"",""note"":""気持ちや考えを示すときに近い""}]"	[]
300853	3	prove	証明する	to show that something is true	These pictures prove that his story is true.	これらの写真は、彼の話が本当だと証明しています。	verb	3	3	"[""証明する"",""説明する"",""発見する"",""比較する"",""準備する""]"	"[""prove"",""explain"",""discover"",""compare"",""prepare""]"	"[""prove"",""proof"",""proud"",""plane"",""price""]"	"[{""word"":""show"",""note"":""意味は近いが、show のほうが広く使う""}]"	"[{""word"":""hide"",""note"":""隠して見せない""}]"
300854	3	performance	公演	a play, concert, or other show	We enjoyed the school performance.	私たちは学校の公演を楽しんだ。	noun	3	2	"[""公演"",""試合"",""旅行"",""会議"",""宿題""]"	"[""performance"",""game"",""trip"",""meeting"",""homework""]"	"[""performance"",""permission"",""perfect"",""platform"",""present""]"	"[{""word"":""show"",""note"":""くだけた言い方で使える""}]"	[]
300855	3	guide A to B	AをBまで案内する	to show someone the way to a place	He will guide us to the station.	彼が私たちを駅まで案内してくれる。	verb phrase	2	3	"[""AをBまで案内する"",""Aを招待する"",""Aを手伝う"",""Aを待つ"",""Aを運ぶ""]"	"[""guide A to B"",""invite A"",""help A"",""wait for A"",""carry A""]"	"[""guide A to B"",""invite A to B"",""send A to B"",""lead A to B"",""take A from B""]"	"[{""word"":""lead"",""note"":""前に立って連れていく""}]"	[]
300856	3	illness	病気	a condition of being sick	He was absent from school because of illness.	彼は病気のため学校を休みました。	noun	3	3	"[""病気"",""けが"",""熱"",""薬"",""健康""]"	"[""illness"",""injury"",""fever"",""medicine"",""health""]"	"[""illness"",""eagerness"",""island"",""image"",""invite""]"	"[{""word"":""sickness"",""note"":""より日常的に使うことが多い""}]"	"[{""word"":""health"",""note"":""健康という反対の状態""}]"
300857	3	edge	端	the outer side or border of something	Be careful at the edge of the table.	テーブルの端に気をつけて。	noun	3	3	"[""端"",""中央"",""表面"",""角"",""底""]"	"[""edge"",""center"",""surface"",""corner"",""bottom""]"	"[""edge"",""age"",""egg"",""aid"",""etch""]"	[]	"[{""word"":""center"",""note"":""中央""}]"
300858	3	cheek	ほお	the side of your face below your eye	The baby has soft cheeks.	その赤ちゃんはやわらかいほおをしています。	noun	2	3	"[""ほお"",""あご"",""ひたい"",""鼻"",""耳""]"	"[""cheek"",""chin"",""forehead"",""nose"",""ear""]"	"[""cheek"",""cheap"",""chip"",""check"",""shake""]"	[]	[]
300859	3	signal	合図	a sign that gives information or instructions	The red light is a signal to stop.	赤いライトは止まれの合図です。	noun	3	3	"[""合図"",""音"",""地図"",""質問"",""約束""]"	"[""signal"",""sound"",""map"",""question"",""promise""]"	"[""signal"",""single"",""singer"",""sign"",""cycle""]"	"[{""word"":""sign"",""note"":""より広い意味で使う""}]"	[]
300860	3	Have a seat.	お座りください	a polite way to ask someone to sit	Please have a seat here.	ここに座ってください。	sentence	2	3	"[""お座りください"",""立ってください"",""待ってください"",""入ってください"",""急いでください""]"	"[""Have a seat."",""Stand up."",""Wait."",""Come in."",""Hurry.""]"	"[""Have a seat."",""Have a snack."",""Take a seat."",""Have a sip."",""Have a map.""]"	"[{""word"":""sit down"",""note"":""より直接的な言い方""},{""word"":""take a seat"",""note"":""ほぼ同じ意味""}]"	"[{""word"":""stand up"",""note"":""座る⇔立つ""}]"
300861	3	fit	合う	to be the right size or shape	These shoes fit me well.	このくつは私によく合います。	verb	3	3	"[""合う"",""壊れる"",""落ちる"",""届く"",""動く""]"	"[""fit"",""break"",""drop"",""reach"",""move""]"	"[""fit"",""hit"",""feet"",""fill"",""sit""]"	[]	[]
300862	3	dream	夢	pictures and stories in your mind when you sleep	I had a strange dream last night.	私は昨夜、変な夢を見ました。	noun	3	3	"[""夢"",""計画"",""希望"",""約束"",""秘密""]"	"[""dream"",""plan"",""hope"",""promise"",""secret""]"	"[""dream"",""drum"",""cream"",""green"",""drive""]"	[]	[]
300863	3	asleep	眠っている	sleeping	The baby is asleep now.	その赤ちゃんは今眠っています。	adjective	3	3	"[""眠っている"",""起きている"",""静かである"",""元気である"",""安全である""]"	"[""asleep"",""awake"",""quiet"",""fine"",""safe""]"	"[""asleep"",""sleep"",""sheep"",""slow"",""street""]"	[]	"[{""word"":""awake"",""note"":""起きている状態""}]"
300864	3	insect	昆虫	a small animal with six legs	This insect is very small.	この昆虫はとても小さいです。	noun	3	2	"[""昆虫"",""鳥"",""魚"",""動物"",""植物""]"	"[""insect"",""bird"",""fish"",""animal"",""plant""]"	"[""insect"",""inside"",""instant"",""injure"",""invite""]"	[]	[]
300865	3	tight	きつい	not loose; fitting closely	These shoes are too tight for me.	このくつは私にはきつすぎます。	adjective	3	3	"[""きつい"",""ゆるい"",""重い"",""軽い"",""深い""]"	"[""tight"",""loose"",""heavy"",""light"",""deep""]"	"[""tight"",""light"",""fight"",""type"",""time""]"	[]	"[{""word"":""loose"",""note"":""ゆるい""}]"
300866	3	minor	小さな、重要でない	small and not very important	It was a minor problem.	それは小さな問題でした。	adjective	4	2	"[""小さな、重要でない"",""大きな、重要な"",""簡単な"",""新しい"",""古い""]"	"[""minor"",""major"",""easy"",""new"",""old""]"	"[""minor"",""mirror"",""manner"",""manor"",""dinner""]"	"[{""word"":""small"",""note"":""より基本的な語""}]"	"[{""word"":""major"",""note"":""より大きい・より重要な""}]"
300867	3	pill	錠剤	a small piece of medicine to swallow	Take this pill after dinner.	夕食のあとにこの錠剤を飲んでください。	noun	3	3	"[""錠剤"",""注射"",""包帯"",""体温計"",""薬局""]"	"[""pill"",""shot"",""bandage"",""thermometer"",""pharmacy""]"	"[""pill"",""bill"",""pin"",""peel"",""fill""]"	"[{""word"":""tablet"",""note"":""薬の錠剤""}]"	[]
300868	3	bean	豆	a small seed used as food	She added beans to the salad.	彼女はサラダに豆を加えました。	noun	3	3	"[""豆"",""米"",""卵"",""魚"",""肉""]"	"[""bean"",""rice"",""egg"",""fish"",""meat""]"	"[""bean"",""beam"",""beach"",""green"",""pen""]"	[]	[]
300869	3	narrow	狭い	not wide	This road is very narrow.	この道はとても狭いです。	adjective	3	3	"[""狭い"",""広い"",""長い"",""短い"",""深い""]"	"[""narrow"",""wide"",""long"",""short"",""deep""]"	"[""narrow"",""arrow"",""yellow"",""window"",""near""]"	[]	"[{""word"":""wide"",""note"":""幅が広い""}]"
300870	3	path	小道	a small road or way	We walked along the path.	私たちはその小道に沿って歩きました。	noun	3	3	"[""小道"",""道路"",""橋"",""角"",""門""]"	"[""path"",""road"",""bridge"",""corner"",""gate""]"	"[""path"",""pass"",""bath"",""pack"",""math""]"	[]	[]
300871	3	clever	頭のよい	smart and quick to learn	Ken is a clever student.	ケンは頭のよい生徒です。	adjective	3	3	"[""頭のよい"",""親切な"",""元気な"",""静かな"",""有名な""]"	"[""clever"",""kind"",""healthy"",""quiet"",""famous""]"	"[""clever"",""never"",""fever"",""river"",""silver""]"	"[{""word"":""smart"",""note"":""ふつうの言い方で「頭のよい」""}]"	"[{""word"":""stupid"",""note"":""「頭が悪い」の意味""}]"
300872	3	flat	平らな	smooth and level, not high or round	The road is flat here.	ここの道は平らです。	adjective	3	3	"[""平らな"",""深い"",""狭い"",""重い"",""暗い""]"	"[""flat"",""deep"",""narrow"",""heavy"",""dark""]"	"[""flat"",""flag"",""flash"",""plant"",""float""]"	"[{""word"":""level"",""note"":""表面が平らな感じ""}]"	"[{""word"":""uneven"",""note"":""表面が平らでない""}]"
300873	3	silk	絹	a soft cloth made by silkworms	This dress is made of silk.	このドレスは絹でできています。	noun	3	2	"[""絹"",""綿"",""毛"",""革"",""紙""]"	"[""silk"",""cotton"",""wool"",""leather"",""paper""]"	"[""silk"",""milk"",""sink"",""sick"",""sock""]"	[]	[]
300874	3	furniture	家具	things like chairs, tables, and beds in a room	We bought new furniture for our living room.	私たちは居間用に新しい家具を買いました。	noun	3	3	"[""家具"",""食器"",""衣類"",""文房具"",""道具""]"	"[""furniture"",""dishes"",""clothing"",""stationery"",""tools""]"	"[""furniture"",""future"",""feature"",""picture"",""nature""]"	[]	[]
300875	3	gentle	やさしい	kind and calm; not rough	She has a gentle voice.	彼女はやさしい声をしています。	adjective	3	3	"[""やさしい"",""元気な"",""静かな"",""正直な"",""勇敢な""]"	"[""gentle"",""active"",""quiet"",""honest"",""brave""]"	"[""gentle"",""general"",""jungle"",""little"",""mental""]"	"[{""word"":""kind"",""note"":""人に親切な意味で近い""}]"	"[{""word"":""rough"",""note"":""乱暴な・荒い""}]"
300876	3	cotton	綿	a soft natural material used to make cloth	This shirt is made of cotton.	このシャツは綿でできています。	noun	3	3	"[""綿"",""絹"",""羊毛"",""革"",""紙""]"	"[""cotton"",""silk"",""wool"",""leather"",""paper""]"	"[""cotton"",""button"",""bottom"",""common"",""collar""]"	[]	[]
300877	3	dirt	汚れ、土	soil or other dirty material	There is dirt on my shoes.	私のくつに汚れがついています。	noun	3	3	"[""汚れ、土"",""砂"",""石"",""草"",""泥""]"	"[""dirt"",""sand"",""stone"",""grass"",""mud""]"	"[""dirt"",""shirt"",""bird"",""hurt"",""dark""]"	"[{""word"":""soil"",""note"":""「土」の意味で近い""}]"	[]
300878	3	cover A with B	AをBで覆う	to put something over another thing	She covered the table with a cloth.	彼女はテーブルを布で覆いました。	verb phrase	4	2	"[""AをBで覆う"",""AをBで満たす"",""AをBで囲む"",""AをBにつなぐ"",""AをBと比べる""]"	"[""cover A with B"",""fill A with B"",""surround A with B"",""connect A to B"",""compare A with B""]"	"[""cover A with B"",""color A with B"",""fill A with B"",""compare A with B"",""connect A to B""]"	[]	[]
300879	3	be covered with ~	〜でおおわれている	to have something over the surface	The ground is covered with snow.	地面は雪でおおわれています。	adjective phrase	4	2	"[""〜でおおわれている"",""〜で満たされている"",""〜で囲まれている"",""〜につながっている"",""〜から離れている""]"	"[""be covered with ~"",""be filled with ~"",""be surrounded by ~"",""be connected to ~"",""be far from ~""]"	"[""be covered with ~"",""be colored with ~"",""be close to ~"",""be filled with ~"",""be compared with ~""]"	[]	[]
300880	3	spirit	気力、精神	strong feelings and energy in a person	She showed great spirit during the game.	彼女は試合中に強い気力を見せました。	noun	3	3	"[""気力、精神"",""声"",""距離"",""勇気"",""空気""]"	"[""spirit"",""voice"",""distance"",""courage"",""air""]"	"[""spirit"",""split"",""sport"",""spring"",""street""]"	"[{""word"":""energy"",""note"":""活動する力という意味で近い""}]"	[]
300881	3	voice	声	the sound a person makes when speaking or singing	I heard her voice on the phone.	私は電話で彼女の声を聞いた。	noun	2	4	"[""声"",""音"",""歌"",""顔"",""名前""]"	"[""voice"",""sound"",""song"",""face"",""name""]"	"[""voice"",""choice"",""boy"",""noise"",""join""]"	"[{""word"":""sound"",""note"":""広い意味では近いが、voice は人の声""}]"	[]
300882	3	distance	距離	the space between two places or things	The distance from my house to school is two kilometers.	私の家から学校までの距離は2キロメートルです。	noun	3	3	"[""距離"",""速さ"",""重さ"",""高さ"",""広さ""]"	"[""distance"",""speed"",""weight"",""height"",""size""]"	"[""distance"",""instance"",""difference"",""dinner"",""dance""]"	[]	[]
300883	3	area	地域	a part of a town, country, or place	This area is very quiet at night.	この地域は夜とても静かです。	noun	3	3	"[""地域"",""町"",""通り"",""公園"",""建物""]"	"[""area"",""town"",""street"",""park"",""building""]"	"[""area"",""idea"",""radio"",""around"",""early""]"	"[{""word"":""place"",""note"":""より広く「場所」""}]"	[]
300884	3	whisper	ささやく	to speak very quietly	She had to whisper in the library.	彼女は図書館でささやかなければなりませんでした。	verb	4	2	"[""ささやく"",""叫ぶ"",""話す"",""笑う"",""歌う""]"	"[""whisper"",""shout"",""speak"",""laugh"",""sing""]"	"[""whisper"",""whistle"",""winter"",""sister"",""window""]"	[]	"[{""word"":""shout"",""note"":""大きな声で言う""}]"
300885	3	soul	魂	the spiritual part of a person	Some people believe the soul lives forever.	魂は永遠に生きると信じる人もいます。	noun	5	2	"[""魂"",""心"",""体"",""夢"",""声""]"	"[""soul"",""heart"",""body"",""dream"",""voice""]"	"[""soul"",""soil"",""sound"",""sold"",""song""]"	[]	[]
300886	3	ghost	おばけ	the spirit of a dead person	The child was afraid of the ghost.	その子どもはおばけをこわがっていました。	noun	3	3	"[""おばけ"",""魔女"",""怪物"",""海賊"",""王子""]"	"[""ghost"",""witch"",""monster"",""pirate"",""prince""]"	"[""ghost"",""goat"",""gold"",""coat"",""host""]"	[]	[]
300887	3	divide A into B	AをBに分ける	to separate something into parts	Please divide the cake into four pieces.	そのケーキを4つに分けてください。	verb phrase	4	3	"[""AをBに分ける"",""Aを集める"",""Aを運ぶ"",""Aを選ぶ"",""Aを洗う""]"	"[""divide A into B"",""collect A"",""carry A"",""choose A"",""wash A""]"	"[""divide A into B"",""decide on A"",""design A for B"",""deliver A to B"",""describe A to B""]"	"[{""word"":""separate"",""note"":""少し広い意味で「分ける」""}]"	"[{""word"":""join"",""note"":""くっつける""}]"
300888	3	match	試合	a game between two players or teams	We watched a soccer match on TV.	私たちはテレビでサッカーの試合を見ました。	noun	3	4	"[""試合"",""練習"",""旅行"",""宿題"",""会話""]"	"[""match"",""practice"",""trip"",""homework"",""conversation""]"	"[""match"",""much"",""march"",""math"",""map""]"	"[{""word"":""game"",""note"":""より広い意味の「試合・ゲーム」""}]"	[]
300889	3	spectator	観客	a person who watches a game or event	The spectators cheered for the home team.	観客たちはホームチームを応援しました。	noun	4	3	"[""観客"",""選手"",""審判"",""記者"",""案内人""]"	"[""spectator"",""player"",""referee"",""reporter"",""guide""]"	"[""spectator"",""speaker"",""special"",""skater"",""visitor""]"	"[{""word"":""viewer"",""note"":""テレビなどを見る人にも使う""}]"	[]
300890	3	season	季節	one of the four parts of the year	Spring is my favorite season.	春は私の好きな季節です。	noun	2	5	"[""季節"",""天気"",""気温"",""休日"",""自然""]"	"[""season"",""weather"",""temperature"",""holiday"",""nature""]"	"[""season"",""reason"",""lesson"",""sunset"",""station""]"	[]	[]
300891	3	set ~ up	～を設置する、準備する	to prepare or put something in place	We will set the tent up in the park.	私たちは公園にテントを設置します。	phrasal verb	3	4	"[""～を設置する、準備する"",""～を片づける"",""～を運ぶ"",""～を壊す"",""～を選ぶ""]"	"[""set ~ up"",""clean ~ up"",""carry ~"",""break ~"",""choose ~""]"	"[""set ~ up"",""send ~ out"",""sit down"",""stand up"",""get out""]"	[]	"[{""word"":""take down"",""note"":""取り外す""}]"
300892	3	situation	状況	the way things are at a time	I understand your situation.	私はあなたの状況を理解しています。	noun	3	3	"[""状況"",""理由"",""結果"",""計画"",""方法""]"	"[""situation"",""reason"",""result"",""plan"",""method""]"	"[""situation"",""station"",""vacation"",""citation"",""education""]"	[]	[]
300893	3	keep in touch with ~	～と連絡を取り合う	to continue communicating with someone	Let's keep in touch with each other.	これからもお互いに連絡を取り合いましょう。	verb phrase	3	3	"[""～と連絡を取り合う"",""～を手伝う"",""～をあきらめる"",""～に気をつける"",""～を急がせる""]"	"[""keep in touch with ~"",""help ~"",""give up ~"",""be careful with ~"",""hurry ~""]"	"[""keep in touch with ~"",""get in touch with ~"",""keep up with ~"",""get along with ~"",""catch up with ~""]"	[]	[]
